job_id,job_title,job_url,company_name,location_raw,city,posted_date_raw,job_type,work_mode,experience_level,category_tags,source_category,scraped_at
ohsn5b9ix1yo,Senior Planning and Reporting Analyst (FP&A),https://wuzzuf.net/jobs/p/ohsn5b9ix1yo-senior-planning-and-reporting-analyst-fpa-zerocarbon-cairo-egypt,ZeroCarbon -,"ZeroCarbon - Abdeen, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Accounting/Finance,Analyst/Research,Business Planning,Budgeting,Performance Reporting,Power BI",Analyst-Research,2026-04-16T01:38:40.052352+00:00
bsno3n1i3uxe,Marketing Manager,https://wuzzuf.net/jobs/p/bsno3n1i3uxe-marketing-manager-master-group-cairo-egypt,Master Group -,"Marketing Manager Master Group - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Marketing Manager,"Full Time,On-site,Manager,Marketing/PR/Advertising,Sales/Retail,Marketing Strategy,Brand Management,Brand Positioning,Go-to-Market Strategy,Integrated Marketing Campaigns,360 Campaign Management,Digital Marketing,Performance Marketing",Analyst-Research,2026-04-16T01:38:40.052352+00:00
fdvsrulutfzz,Foreign Procurement Specialist,https://wuzzuf.net/jobs/p/fdvsrulutfzz-foreign-procurement-specialist-mb-for-engineering-giza-egypt,MB for Engineering -,"MB for Engineering - Dokki, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Logistics/Supply Chain,Purchasing/Procurement,Supply Management,Supply Chain,Foreign Purchasing,International Purchasing,Purchasing Management,Foreign Procurement,Procurement Management,Procurements",Analyst-Research,2026-04-16T01:38:40.052352+00:00
plebdtdwovwc,Researcher - English Speaker,https://wuzzuf.net/jobs/p/plebdtdwovwc-researcher-english-speaker-cairo-egypt,,"Confidential - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Analyst/Research,Research,English,Computer Skills,Customer Service,Customer Care,Customer Support,Online Research,Market Research,Research Analysis",Analyst-Research,2026-04-16T01:38:40.052352+00:00
9zjcyyse9xbd,Procurement Section Head,https://wuzzuf.net/jobs/p/9zjcyyse9xbd-procurement-section-head-eamar-al-delta-gharbia-egypt,Eamar Al Delta -,"Procurement Section Head Eamar Al Delta - Tanta, Gharbia, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,Engineering - Construction/Civil/Architecture,Logistics/Supply Chain,Purchasing/Procurement,Construction,Procurement,Project Management,Purchasing,Engineering",Analyst-Research,2026-04-16T01:38:40.052352+00:00
ykzidovif8vp,Marketing Specialist,https://wuzzuf.net/jobs/p/ykzidovif8vp-marketing-specialist-giza-egypt,,"Marketing Specialist Confidential - Giza, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Marketing/PR/Advertising,Market research & competitor analysis,Campaign planning & execution Brand positioning & messaging,Product marketing support",Analyst-Research,2026-04-16T01:38:40.052352+00:00
rre4r8uqijbh,Chinese Speaker,https://wuzzuf.net/jobs/p/rre4r8uqijbh-chinese-speaker-realme-cairo-egypt,realme -,"Chinese Speaker realme - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Sales/Retail,Chinese,Communication,Microsoft Excel,Power BI",Analyst-Research,2026-04-16T01:38:40.052352+00:00
ejnerjulg0r1,Business Development Specialist,https://wuzzuf.net/jobs/p/ejnerjulg0r1-business-development-specialist-selah-eltelmeez-for-publishing-printing-cairo-egypt,Selah ElTelmeez For Publishing & printing -,"Obour City, Cairo, Egypt",Cairo,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Business Development,Sales/Retail,Sales,Customer Relationship,Printing,Publishing,Educational Technology,Business Administration,Marketing",Analyst-Research,2026-04-16T01:38:40.052352+00:00
tcsvpabefxz0,Procurement Officer,https://wuzzuf.net/jobs/p/tcsvpabefxz0-procurement-officer-global-brands-cairo-egypt,Global Brands -,"Procurement Officer Global Brands - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Accounting/Finance,Administration,Purchasing/Procurement,Purchasing Management,ERP System",Analyst-Research,2026-04-16T01:38:57.701475+00:00
h7o4gkpym9os,Junior Help Desk Specialist,https://wuzzuf.net/jobs/p/h7o4gkpym9os-junior-help-desk-specialist-rameda-giza-egypt,Rameda -,"Junior Help Desk Specialist Rameda - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Junior Help Desk Specialist,"Full Time,On-site,Entry Level,IT/Software Development,Engineering - Telecom/Technology,Information Technology (IT),Computer Engineering,Computer Skills,Problem-solving,Communication,Technical troubleshooting,Time management,Teamwork",Analyst-Research,2026-04-16T01:38:57.701475+00:00
t8bg6jtkdpg0,Marketing Manager (Pharmaceutical Experience),https://wuzzuf.net/jobs/p/t8bg6jtkdpg0-marketing-manager-pharmaceutical-experience-cairo-egypt,,"Confidential - Heliopolis, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Marketing Manager (Pharmaceutical Experience),"Full Time,On-site,Manager,Marketing/PR/Advertising,Media/Journalism/Publishing,Market Research,Marketing,Cosmetics,Consumer Product,Brands,Digital",Analyst-Research,2026-04-16T01:38:57.701475+00:00
kerhit5zntus,Senior Stock Controller - Retail,https://wuzzuf.net/jobs/p/kerhit5zntus-senior-stock-controller-retail-bowline-egypt-cairo-egypt,Bowline Egypt -,"Senior Stock Controller - Retail Bowline Egypt - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Logistics/Supply Chain,Analyst/Research,Stock Control,Inventory Auditing,Stock Reconciliation,Retail Inventory",Analyst-Research,2026-04-16T01:38:57.701475+00:00
imk6wdme5kmu,Digital Marketing Expert,https://wuzzuf.net/jobs/p/imk6wdme5kmu-digital-marketing-expert-furriyadh-limited-cairo-egypt,Furriyadh Limited -,"Digital Marketing Expert Furriyadh Limited - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,Remote,Entry Level,"Full Time,Remote,Entry Level,Marketing/PR/Advertising,Media/Journalism/Publishing,Google Ads,Campaign Management,Digital Marketing,Marketing,Online Marketing,Internet Marketing",Analyst-Research,2026-04-16T01:38:57.701475+00:00
dab7p2qnm5z2,B2B Sales Account Manager,https://wuzzuf.net/jobs/p/dab7p2qnm5z2-b2b-sales-account-manager-indigorial-cairo-egypt,Indigorial -,"B2B Sales Account Manager Indigorial - Maadi, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,B2B Sales Account Manager,"Full Time,On-site,Experienced,Business Development,Customer Service/Support,Sales/Retail,Negotiation,Sales Strategies,Relationship Building,B2B Sales,Sales,Account Management",Analyst-Research,2026-04-16T01:38:57.701475+00:00
uc30osm2wogh,Marketing Administrator,https://wuzzuf.net/jobs/p/uc30osm2wogh-marketing-administrator-aljawhara-real-estate-development-cairo-egypt,Aljawhara Real Estate Development -,"Aljawhara Real Estate Development - Obour City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Media/Journalism/Publishing,Online Marketing,Marketing,Facebook Marketing,Marketing Online,Internet Marketing,Web Marketing",Analyst-Research,2026-04-16T01:38:57.701475+00:00
ngjgb0qkqjqj,Senior JD Edwards Developer,https://wuzzuf.net/jobs/p/ngjgb0qkqjqj-senior-jd-edwards-developer-chemipharm-giza-egypt,Chemipharm -,"Chemipharm - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Computer Science,Information Technology (IT),Software Development,Oracle JD Edwards,JD Edwards",Analyst-Research,2026-04-16T01:38:57.701475+00:00
f9ntvmoeetc4,Sales and Marketing Manager,https://wuzzuf.net/jobs/p/f9ntvmoeetc4-sales-and-marketing-manager-aljawhara-real-estate-development-cairo-egypt,Aljawhara Real Estate Development -,"Aljawhara Real Estate Development - Obour City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Sales and Marketing Manager,"Full Time,On-site,Manager,Business Development,Marketing/PR/Advertising,Media/Journalism/Publishing,Marketing manager,Marketing,Sales and marketing,Sales Target,sales skills,Sales",Analyst-Research,2026-04-16T01:38:57.701475+00:00
uityek1adhpp,Technical Office Engineer,https://wuzzuf.net/jobs/p/uityek1adhpp-technical-office-engineer-arab-mechanical-engineers-cairo-egypt,Arab Mechanical Engineers -,"Arab Mechanical Engineers - Badr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,AutoCAD,Mechanical Engineering,Engineering,Mechanical,AutoCAD Design,Communication,SolidWorks,wood,metal",Analyst-Research,2026-04-16T01:38:57.701475+00:00
pykc7vd4ahkc,Project Controls Manager,https://wuzzuf.net/jobs/p/pykc7vd4ahkc-project-controls-manager-urban-craft-giza-egypt,Urban Craft -,"Project Controls Manager Urban Craft - Sheikh Zayed, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Project Controls Manager,"Full Time,On-site,Manager,Engineering - Construction/Civil/Architecture,Project/Program Management,Analyst/Research,Architecture,Construction,Primavera,Project Management,Engineering,Analysis,PMP",Analyst-Research,2026-04-16T01:38:57.701475+00:00
6p2l0vysswqr,Sales Executive – Healthcare Software,https://wuzzuf.net/jobs/p/6p2l0vysswqr-sales-executive-healthcare-software-newvision-cairo-egypt,Newvision -,"Newvision - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Business Development,IT/Software Development,Sales/Retail,Negotiation,Information Technology (IT),Client Relationship Management,Time Management,Account Management,Sales Strategy",Analyst-Research,2026-04-16T01:38:57.701475+00:00
grhqnhpq3p96,Marketing Specialist,https://wuzzuf.net/jobs/p/grhqnhpq3p96-marketing-specialist-smart-villages-development-managment-company-giza-egypt,Smart Villages Development & Managment Company -,"Abu Rawash, Giza, Egypt",Giza,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Marketing,Market Research,Digital Marketing",Analyst-Research,2026-04-16T01:38:57.701475+00:00
jm1sy0cxp3wy,Insurance Planner (Sales),https://wuzzuf.net/jobs/p/jm1sy0cxp3wy-insurance-planner-sales-qnb-life-insurance-cairo-egypt,QNB Life Insurance -,"QNB Life Insurance - New Cairo, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Banking,Customer Service/Support,Sales/Retail,Active Listening,Emotional Intelligence,Negotiation,Objection Handling,Storytelling,Relationship Building,Resilience",Analyst-Research,2026-04-16T01:38:57.701475+00:00
umgjmfcizel7,Sales Representative,https://wuzzuf.net/jobs/p/umgjmfcizel7-sales-representative-arabcom-cairo-egypt,Arabcom -,"Sales Representative Arabcom - New Cairo, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Customer Service/Support,Sales/Retail,Sales,Cars Sales,Sales Field,Sales Target,Sales Plan,Sales Planning,Sales Plans,Customer Support",Analyst-Research,2026-04-16T01:38:57.701475+00:00
27ibhk91qf5c,Media Buyer - Remotely,https://wuzzuf.net/jobs/p/27ibhk91qf5c-media-buyer-remotely-barq-giza-egypt,Barq -,"Media Buyer - Remotely Barq - Dokki, Giza, Egypt 2 months ago",Egypt 2 months ago,"Barq - Dokki, Giza, Egypt 2 months ago",Part Time,Media Buyer - Remotely,Experienced,"Part Time,Remote,Experienced,Marketing/PR/Advertising,Media/Journalism/Publishing,Media Buying,Paid Media,Market Research,Performance Marketing,Digital Advertising,Google Ads,Meta Ads,Instagram Ads",Analyst-Research,2026-04-16T01:38:57.701475+00:00
k8xwto7kjq47,Business AI Coordinator,https://wuzzuf.net/jobs/p/k8xwto7kjq47-business-ai-coordinator-roaya-cairo-egypt,Roaya -,"Business AI Coordinator Roaya - Maadi, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,IT/Software Development,AI,Software Engineering,APIs,Zapier,Power Automate,Data Integration",Analyst-Research,2026-04-16T01:38:57.701475+00:00
ft7f56e6v72u,Senior Marketing Specialist,https://wuzzuf.net/jobs/p/ft7f56e6v72u-senior-marketing-specialist-soudanco-cairo-egypt,Soudanco -,"Senior Marketing Specialist Soudanco - Heliopolis, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Sales/Retail,Digital Marketing,Data Analysis,Branch Management,Social Media,Content Marketing,Project Management,Communication",Analyst-Research,2026-04-16T01:38:57.701475+00:00
uxukcntxwv4k,Front Desk Coordinator,https://wuzzuf.net/jobs/p/uxukcntxwv4k-front-desk-coordinator-la-parisienne-cairo-egypt,La Parisienne -,"Front Desk Coordinator La Parisienne - New Cairo, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Administration,Customer Service/Support,Office Management,Admin,Microsoft Office,Receptionist,Communication Skills",Analyst-Research,2026-04-16T01:38:57.701475+00:00
nyc3xadwcqbl,Lab Chemist,https://wuzzuf.net/jobs/p/nyc3xadwcqbl-lab-chemist-elvan-knitting-dyeing-and-finishing-s-a-e-alexandria-egypt,"ELVAN Knitting, Dyeing and finishing S.A.E -","Bourj Alarab, Alexandria, Egypt",Alexandria,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,R&D/Science,Quality,Analyst/Research,Chemistry,Analytical Chemistry,GC-MS,HPLC,ICP-MS,LC-MS,AZO",Analyst-Research,2026-04-16T01:38:57.701475+00:00
jrsgv12zulqx,SEO Specialist,https://wuzzuf.net/jobs/p/jrsgv12zulqx-seo-specialist-softxpert-incorporation-alexandria-egypt,Softxpert Incorporation -,"SEO Specialist Softxpert Incorporation - Alexandria, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,Hybrid,Entry Level,"Full Time,Hybrid,Entry Level,Writing/Editorial,Marketing/PR/Advertising,Media/Journalism/Publishing,Marketing,SEO,seo specialist,Social Media,specialist,WordPress,Search Engine",Analyst-Research,2026-04-16T01:39:19.111215+00:00
qzjiw6qldowl,Paralegal,https://wuzzuf.net/jobs/p/qzjiw6qldowl-paralegal-ali-co-cairo-egypt,Ali & Co -,"Paralegal Ali & Co - Zamalek, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Legal,Computer Skills,Legal Documents",Analyst-Research,2026-04-16T01:39:19.111215+00:00
zr2qtulomtj3,R&D Engineer- Home Appliances,https://wuzzuf.net/jobs/p/zr2qtulomtj3-rd-engineer-home-appliances-mar-group-egypt-cairo-egypt,Mar Group Egypt -,"Mar Group Egypt - Obour City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,R&D/Science,Engineering - Mechanical/Electrical,Home Appliances,R&D,Research and Development,Engineering,Design,Mechanical,Mechanical Engineering",Analyst-Research,2026-04-16T01:39:19.111215+00:00
cfrm2qyuzx0j,Senior Business Analyst,https://wuzzuf.net/jobs/p/cfrm2qyuzx0j-senior-business-analyst-egabi-fsi-cairo-egypt,Egabi FSI -,"Senior Business Analyst Egabi FSI - Sheraton, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Analyst/Research,Engineering - Telecom/Technology,Business Analyst,Computer Science,Business Analysis,Information Technology (IT),English,Testing,Analysis",Analyst-Research,2026-04-16T01:39:19.111215+00:00
xiv0knigmgyr,Payroll Specialist,https://wuzzuf.net/jobs/p/xiv0knigmgyr-payroll-specialist-selah-eltelmeez-for-publishing-printing-cairo-egypt,Selah ElTelmeez For Publishing & printing -,"Obour City, Cairo, Egypt",Cairo,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Accounting/Finance,Human Resources,Human Resources (HR),Payroll,Payroll Software,Accounting,Taxes,Microsoft Dynamics,English,SAP",Analyst-Research,2026-04-16T01:39:19.111215+00:00
tooossbav7lc,Telesales Agent - Real Estate | Part Time,https://wuzzuf.net/jobs/p/tooossbav7lc-telesales-agent-real-estate-part-time-options-giza-egypt,Options -,"Options - Mohandessin, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Telesales Agent - Real Estate | Part Time,On-site,Experienced,"Part Time,On-site,Experienced,Business Development,Sales/Retail,Sales,Real estate sales,Appointment setting,Lead generation,Communication skills,Negotiation skills,Client relationship management,Market analysis",Analyst-Research,2026-04-16T01:39:19.111215+00:00
cjop1myxbd51,Android Developer,https://wuzzuf.net/jobs/p/cjop1myxbd51-android-developer-cairo-egypt,,"Android Developer Confidential - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,Hybrid,Experienced,"Full Time,Hybrid,Experienced,IT/Software Development,Engineering - Telecom/Technology,Information Technology (IT),Android,Android SDK,Java,Kotlin,Mobile Development,APIs,Git",Analyst-Research,2026-04-16T01:39:19.111215+00:00
taokkiumhmdd,Bilingual French & English Customer Service Representative,https://wuzzuf.net/jobs/p/taokkiumhmdd-bilingual-french-english-customer-service-representative-ttec-cairo-egypt,TTEC -,"TTEC - Maadi, Cairo, Egypt 2 months ago",Egypt 2 months ago,"TTEC - Maadi, Cairo, Egypt 2 months ago",Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Customer Service/Support,Customer,Customer Care,Customer Service,french",Analyst-Research,2026-04-16T01:39:19.111215+00:00
bnlysislyxh6,Purchasing Specialist,https://wuzzuf.net/jobs/p/bnlysislyxh6-purchasing-specialist-giza-egypt,,"Purchasing Specialist Confidential - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Logistics/Supply Chain,Purchasing/Procurement,Negotiation,Business Supplies,supplier managment,Cost Analysis,Data Analytics,Budget Control,Budget Tracking,Real Time Management",Analyst-Research,2026-04-16T01:39:19.111215+00:00
lh2r8j04xhpy,Contracting Agent,https://wuzzuf.net/jobs/p/lh2r8j04xhpy-contracting-agent-flash-cairo-egypt,Flash -,"Contracting Agent Flash - Heliopolis, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Contracting Agent,On-site,Entry Level,"Full Time,On-site,Entry Level,Tourism/Travel,Contract Negotiation,Pricing,Sales,Communication",Analyst-Research,2026-04-16T01:39:19.111215+00:00
c842upg7chsq,Sales & Marketing Specialist,https://wuzzuf.net/jobs/p/c842upg7chsq-sales-marketing-specialist-creative-closets-cairo-egypt,Creative Closets -,"Creative Closets - New Cairo, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Sales/Retail,Sales Field,good negotiations,Data Analysis,Communication,Negotiation,Market research",Analyst-Research,2026-04-16T01:39:19.111215+00:00
g8eulpieqf7m,Middle UI/UX Designer,https://wuzzuf.net/jobs/p/g8eulpieqf7m-middle-uiux-designer-vertex-technologies-cairo-egypt,Vertex Technologies -,"Middle UI/UX Designer Vertex Technologies - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Creative/Design/Art,IT/Software Development,UI/UX,Design,UI Design,UI,User Interface (UI),UX,UX Design,Unix/Linux",Analyst-Research,2026-04-16T01:39:19.111215+00:00
n7zcc0towhw8,Senior Media Buyer,https://wuzzuf.net/jobs/p/n7zcc0towhw8-senior-media-buyer-cairo-egypt,,"Senior Media Buyer Confidential - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Senior Management,"Full Time,Part Time,On-site,Senior Management,Creative/Design/Art,Marketing/PR/Advertising,Media/Journalism/Publishing,Digital Marketing,Advertising Media,Media planning,Budget management,Campaign optimization",Analyst-Research,2026-04-16T01:39:19.111215+00:00
m1y7urrxsfgf,R&D Chemist (Paints & Coatings Resins),https://wuzzuf.net/jobs/p/m1y7urrxsfgf-rd-chemist-paints-coatings-resins-pan-egypt-group-giza-egypt,Pan Egypt Group -,"Pan Egypt Group - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,R&D/Science,Analyst/Research,Research Development,R&D,Chemistry,Resin,Resins,Paints,Coatings,lab",Analyst-Research,2026-04-16T01:39:19.111215+00:00
e4gemacl4sye,Junior Internal Auditor,https://wuzzuf.net/jobs/p/e4gemacl4sye-junior-internal-auditor-qnb-life-insurance-giza-egypt,QNB Life Insurance -,"QNB Life Insurance - Mohandessin, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Junior Internal Auditor,"Full Time,On-site,Entry Level,Accounting/Finance,Quality,Analyst/Research,Risk Assessment & Control,Audit Documentation,Accounting Frameworks,Regulatory Knowledge,Data Analytics,Audit Management,Internal Control",Analyst-Research,2026-04-16T01:39:19.111215+00:00
uwsirbwpyhxp,Supply Chain Associate,https://wuzzuf.net/jobs/p/uwsirbwpyhxp-supply-chain-associate-bulga-cairo-egypt,Bulga -,"Supply Chain Associate Bulga - Maadi, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Logistics/Supply Chain,Manufacturing/Production,Supply Chain,Reporting,Inventory Control,Quality Control,Negotiation,Sourcing",Analyst-Research,2026-04-16T01:39:19.111215+00:00
8cpxhmbxfxrz,R&D Manager (Paints & Coatings Resins),https://wuzzuf.net/jobs/p/8cpxhmbxfxrz-rd-manager-paints-coatings-resins-pan-egypt-group-giza-egypt,Pan Egypt Group -,"Pan Egypt Group - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,R&D Manager (Paints & Coatings Resins),"Full Time,On-site,Manager,R&D/Science,Analyst/Research,Research Development,R&D,Chemistry,Resin,Resins,Paints,Coatings",Analyst-Research,2026-04-16T01:39:19.111215+00:00
wixqyxrdowtj,Executive Marketing Associate,https://wuzzuf.net/jobs/p/wixqyxrdowtj-executive-marketing-associate-cairo-egypt,,"Executive Marketing Associate Confidential - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,Remote,Entry Level,"Full Time,Remote,Entry Level,Creative/Design/Art,Marketing/PR/Advertising,Media/Journalism/Publishing,Administration,personal Assistant,Assistant,Marketing,Marketing Research,Marketing Campaigns",Analyst-Research,2026-04-16T01:39:19.111215+00:00
odgoumoqll9z,Senior Procurement Specialist (Spare Parts / Raw Materials),https://wuzzuf.net/jobs/p/odgoumoqll9z-senior-procurement-specialist-spare-parts-raw-materials-fine-hygienic-holding-giza-egypt,Fine Hygienic Holding -,"Fine Hygienic Holding - Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Logistics/Supply Chain,Purchasing/Procurement,Procurement,Purchasing,Logistics,Supply Chain,Negotiation,Spare Parts Management,Raw Materials,Foreign Purchasing",Analyst-Research,2026-04-16T01:39:19.111215+00:00
e8y9rffrfrhm,Sales Specialist,https://wuzzuf.net/jobs/p/e8y9rffrfrhm-sales-specialist-beckman-egypt-giza-egypt,Beckman Egypt -,"Sales Specialist Beckman Egypt - 6th of October, Giza, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Sales/Retail,Sales,Marketing,Negotiation,Food Science,Pharmaceutical Sciences,Good Laboratory Practice (GLP)",Analyst-Research,2026-04-16T01:39:19.111215+00:00
69iraylybj2s,Business Development Engineer,https://wuzzuf.net/jobs/p/69iraylybj2s-business-development-engineer-sharqia-egypt,,"Confidential - 10th of Ramadan City, Sharqia, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Business Development,Sales/Retail,Lead Generation,CRM,Client Relationships,sale engineer,Sales engineering",Analyst-Research,2026-04-16T01:39:34.672546+00:00
pedi9gbsggoc,Supply Chain Coordinator,https://wuzzuf.net/jobs/p/pedi9gbsggoc-supply-chain-coordinator-rushbrush-inc-alexandria-egypt,RUSHBRUSH INC -,"Supply Chain Coordinator RUSHBRUSH INC - Alexandria, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Logistics/Supply Chain,Operations/Management,Purchasing/Procurement,Supply Chain,Procurement",Analyst-Research,2026-04-16T01:39:34.672546+00:00
xjwfsbkwiqod,Business Development Executive,https://wuzzuf.net/jobs/p/xjwfsbkwiqod-business-development-executive-methods-business-solutions-cairo-egypt,METHODS Business Solutions -,"METHODS Business Solutions - Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Business Development,Sales/Retail,Identify and research potential B2B clients in the Egyptian market,Conduct outreach via phone calls, WhatsApp, LinkedIn, and email,Generate and qualify new business opportunities,B2B,B2B Sales,Sales,Sales Field",Analyst-Research,2026-04-16T01:39:34.672546+00:00
jqmfzbdqlhry,Senior Litigation Lawyer,https://wuzzuf.net/jobs/p/jqmfzbdqlhry-senior-litigation-lawyer-oppo-egypt-cairo-egypt,OPPO Egypt -,"Senior Litigation Lawyer OPPO Egypt - Nasr City, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Legal,Corporate Law,Litigation,Law,English,Documentation",Analyst-Research,2026-04-16T01:39:34.672546+00:00
4wpslllmpbia,New Product Specialist,https://wuzzuf.net/jobs/p/4wpslllmpbia-new-product-specialist-pharco-corporation-alexandria-egypt,Pharco Corporation -,"Pharco Corporation - Ameria, Alexandria, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Manufacturing/Production,Project/Program Management,Pharmaceutical,Pharmaceutical Industry,Research Analysis,Program Development,Product Development,Regulatory,R&D,QA",Analyst-Research,2026-04-16T01:39:34.672546+00:00
wkye6st3zw24,Marketing Supervisor,https://wuzzuf.net/jobs/p/wkye6st3zw24-marketing-supervisor-al-rabat-cairo-egypt,Al Rabat -,"Marketing Supervisor Al Rabat - Cairo, Egypt 2 months ago",Egypt 2 months ago,"Al Rabat - Cairo, Egypt 2 months ago",Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Media/Journalism/Publishing,Digital Marketing,BTL Advertising,Marketing strategy,Campaign management,Budget management,Market research",Analyst-Research,2026-04-16T01:39:34.672546+00:00
ggu94m9vusse,Export Sales Manager,https://wuzzuf.net/jobs/p/ggu94m9vusse-export-sales-manager-eup-cairo-egypt,EUP -,"Export Sales Manager EUP - Heliopolis, Cairo, Egypt 2 months ago",Egypt 2 months ago,2 months ago,Full Time,On-site,Export Sales Manager,"Full Time,On-site,Manager,Customer Service/Support,Operations/Management,Sales/Retail,plastics,masterbatch,Export Sales,Management,african countries",Analyst-Research,2026-04-16T01:39:34.672546+00:00
