job_id,skill_canonical,skill_category,role_category,extraction_source,confidence
mgkwdwwrhqxs,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
mgkwdwwrhqxs,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
thkhzwslgdyq,Service Mesh,tools_practices,QA / Testing,fuzzy_match,0.9
nbzpca2urhpb,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.9
az0j2oqdlzo4,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
az0j2oqdlzo4,API Design,tools_practices,Other Tech,fuzzy_match,0.9
l8sql0c1nxmu,API Design,tools_practices,Other Tech,fuzzy_match,0.9
l8sql0c1nxmu,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
l8sql0c1nxmu,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
4n4kes6pco7c,iOS Development,mobile,Other Tech,fuzzy_match,0.95
4n4kes6pco7c,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
kgxgbveufhtm,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
613uaj8nbpfw,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
cdfbtw6tinq2,Agile,tools_practices,Other Tech,wuzzuf_tag,1.0
cdfbtw6tinq2,iOS Development,mobile,Other Tech,fuzzy_match,0.95
cdfbtw6tinq2,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
zyft5rxqcwol,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
kxpalzjlopfd,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
xujzjjdzomni,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
xlkyr7ig8pnz,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
xlkyr7ig8pnz,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
xlkyr7ig8pnz,API Design,tools_practices,Other Tech,fuzzy_match,0.9
xlkyr7ig8pnz,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
0jlu7uzk7kis,Python,programming_languages,Data Science / ML,wuzzuf_tag,1.0
0jlu7uzk7kis,Data Engineering,data_ml_ai,Data Science / ML,fuzzy_match,0.9
0jlu7uzk7kis,iOS Development,mobile,Data Science / ML,fuzzy_match,0.95
0jlu7uzk7kis,Event-Driven Architecture,tools_practices,Data Science / ML,fuzzy_match,0.9
0jlu7uzk7kis,Cross-Platform Development,mobile,Data Science / ML,fuzzy_match,0.855
utj9rt4djcag,Agile,tools_practices,Other Tech,wuzzuf_tag,1.0
utj9rt4djcag,Scrum,tools_practices,Other Tech,wuzzuf_tag,1.0
utj9rt4djcag,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
utj9rt4djcag,iOS Development,mobile,Other Tech,fuzzy_match,0.95
utj9rt4djcag,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
ixrzlmgzpdb2,Cassandra,databases,Other Tech,fuzzy_match,0.9
zgywvg6qrfg0,API Design,tools_practices,UI/UX,fuzzy_match,0.9
zgywvg6qrfg0,iOS Development,mobile,UI/UX,fuzzy_match,0.95
zgywvg6qrfg0,Data Engineering,data_ml_ai,UI/UX,fuzzy_match,0.95
zgywvg6qrfg0,Application Security,cybersecurity,UI/UX,fuzzy_match,0.9
zgywvg6qrfg0,Mobile UI Design,mobile,UI/UX,fuzzy_match,0.855
zgywvg6qrfg0,Design Patterns,tools_practices,UI/UX,fuzzy_match,0.855
9zv65xvvgojt,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
9zv65xvvgojt,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
xdrw1fton3p7,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
4foi9uwgik5k,Cybersecurity,cybersecurity,Other Tech,wuzzuf_tag,1.0
4foi9uwgik5k,SIEM,cybersecurity,Other Tech,wuzzuf_tag,1.0
4foi9uwgik5k,Splunk,devops_cloud,Other Tech,wuzzuf_tag,1.0
4foi9uwgik5k,Incident Response,cybersecurity,Other Tech,wuzzuf_tag,1.0
4foi9uwgik5k,SOC,cybersecurity,Other Tech,regex_match,0.95
4foi9uwgik5k,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
4foi9uwgik5k,iOS Development,mobile,Other Tech,fuzzy_match,0.95
4foi9uwgik5k,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
mgzran1a0zud,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
4sjqnd8mgh65,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
9ut2ionu6aha,iOS Development,mobile,Other Tech,fuzzy_match,0.95
wobpk6dqvtvq,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
wobpk6dqvtvq,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
cp76dteuirnx,jQuery,frameworks_libraries,Backend,wuzzuf_tag,1.0
cp76dteuirnx,.NET,frameworks_libraries,Backend,regex_match,0.95
cp76dteuirnx,iOS Development,mobile,Backend,fuzzy_match,0.95
cp76dteuirnx,ASP.NET,frameworks_libraries,Backend,fuzzy_match,0.9
cp76dteuirnx,WebSocket,frameworks_libraries,Backend,fuzzy_match,0.9
cp76dteuirnx,API Design,tools_practices,Backend,fuzzy_match,0.9
re22nuz56lvv,iOS Development,mobile,Other Tech,fuzzy_match,0.95
re22nuz56lvv,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
gc3ighzoqtdg,Application Security,cybersecurity,Other Tech,fuzzy_match,0.9
gc3ighzoqtdg,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
gc3ighzoqtdg,iOS Development,mobile,Other Tech,fuzzy_match,0.95
gc3ighzoqtdg,Cybersecurity,cybersecurity,Other Tech,fuzzy_match,0.8889
gc3ighzoqtdg,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
5nquuvkno2a4,WebSocket,frameworks_libraries,Other Tech,fuzzy_match,0.9
kapo8ktyyu7v,iOS Development,mobile,Other Tech,fuzzy_match,0.95
kapo8ktyyu7v,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
kapo8ktyyu7v,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
kapo8ktyyu7v,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
fxkjgf8xm5bh,iOS Development,mobile,Other Tech,fuzzy_match,0.95
fxkjgf8xm5bh,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
7soqc4iudasl,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
sryjgwe6rblp,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
sryjgwe6rblp,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
sryjgwe6rblp,System Design,tools_practices,Other Tech,fuzzy_match,0.855
228tafehz0xc,Networking,devops_cloud,Other Tech,wuzzuf_tag,1.0
228tafehz0xc,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
228tafehz0xc,iOS Development,mobile,Other Tech,fuzzy_match,0.95
sahvfwpr7wor,API Design,tools_practices,Other Tech,fuzzy_match,0.9
gfrtwjoqeyjn,iOS Development,mobile,Other Tech,fuzzy_match,0.95
pzvaphnxxepu,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
tyfpjhyuxdwt,Reinforcement Learning,data_ml_ai,Other Tech,fuzzy_match,0.9
tyfpjhyuxdwt,Application Security,cybersecurity,Other Tech,fuzzy_match,0.9
tyfpjhyuxdwt,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.855
khefwviskqdb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
khefwviskqdb,API Design,tools_practices,Other Tech,fuzzy_match,0.9
rukxafjdsjgx,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.8526
p6yr8edlh01r,iOS Development,mobile,Other Tech,fuzzy_match,0.95
p6yr8edlh01r,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
p6yr8edlh01r,Android Development,mobile,Other Tech,fuzzy_match,0.95
kdypto1qhk9q,iOS Development,mobile,Other Tech,fuzzy_match,0.95
kdypto1qhk9q,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
kdypto1qhk9q,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
mm0xmmbpxnnh,iOS Development,mobile,Other Tech,fuzzy_match,0.95
nwhhqxkny5o2,Threat Intelligence,cybersecurity,Other Tech,fuzzy_match,0.9
nwhhqxkny5o2,iOS Development,mobile,Other Tech,fuzzy_match,0.95
nwhhqxkny5o2,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
nwhhqxkny5o2,Computer Vision,data_ml_ai,Other Tech,fuzzy_match,0.855
0np3wqhf34ys,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
zytbtuzrbecb,iOS Development,mobile,Other Tech,fuzzy_match,0.95
7jeq9egvdu87,iOS Development,mobile,Other Tech,fuzzy_match,0.95
7jeq9egvdu87,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
7jeq9egvdu87,Generative AI,data_ml_ai,Other Tech,fuzzy_match,0.855
srm1kkubt2my,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
iwvzixvv0871,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
jumsjk3omoui,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
1k6sqiaeh1ms,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
1k6sqiaeh1ms,iOS Development,mobile,Other Tech,fuzzy_match,0.95
1k6sqiaeh1ms,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
1k6sqiaeh1ms,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
zfcq1yabqkji,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.855
wnjzkvzw7ypg,iOS Development,mobile,Other Tech,fuzzy_match,0.95
wnjzkvzw7ypg,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
wnjzkvzw7ypg,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
x4xelfklmh9x,API Design,tools_practices,Other Tech,fuzzy_match,0.9
x4xelfklmh9x,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
x4xelfklmh9x,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
x4xelfklmh9x,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
x4xelfklmh9x,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
rpr4j9p8x29z,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.9
b1i5pc98iar7,Reinforcement Learning,data_ml_ai,Other Tech,fuzzy_match,0.9
b1i5pc98iar7,iOS Development,mobile,Other Tech,fuzzy_match,0.95
b1i5pc98iar7,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
g7ia38x3wvgk,iOS Development,mobile,Other Tech,fuzzy_match,0.95
g7ia38x3wvgk,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
mt83kswgn8xf,Cassandra,databases,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,API Design,tools_practices,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Burp Suite,cybersecurity,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Sketch,tools_practices,Other Tech,fuzzy_match,0.8571
xu3lh3ot270k,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
t2zsvdqqiulm,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
t2zsvdqqiulm,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
eedmsddcj0zu,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
eedmsddcj0zu,A/B Testing,data_ml_ai,Other Tech,fuzzy_match,0.9
b1opt0jrfxre,Cassandra,databases,Other Tech,fuzzy_match,0.9
b1opt0jrfxre,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
pvfqw3hp6vk0,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
pvfqw3hp6vk0,C,programming_languages,Other Tech,fuzzy_match,0.9
qjv5kzdl2vq1,iOS Development,mobile,Other Tech,fuzzy_match,0.95
qjv5kzdl2vq1,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
qjv5kzdl2vq1,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
akqvcldbwtpn,Power BI,data_ml_ai,Other Tech,wuzzuf_tag,1.0
akqvcldbwtpn,iOS Development,mobile,Other Tech,fuzzy_match,0.95
akqvcldbwtpn,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
akqvcldbwtpn,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
cqd3ygtlki9n,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
uyucfqsupz1z,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
ct5aajnusnjd,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
eqd6zjbjfcnk,iOS Development,mobile,Other Tech,fuzzy_match,0.95
eqd6zjbjfcnk,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
rkhw0azecdzs,JUnit,tools_practices,Other Tech,fuzzy_match,0.8889
rkhw0azecdzs,iOS Development,mobile,Other Tech,fuzzy_match,0.95
fhkog2qht71x,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
g3vkffip7se8,iOS Development,mobile,Other Tech,fuzzy_match,0.95
g3vkffip7se8,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
zoq2d6qce3em,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
swjo9ibpajco,Statistical Analysis,data_ml_ai,Data Science / ML,fuzzy_match,0.9
swjo9ibpajco,Cassandra,databases,Data Science / ML,fuzzy_match,0.9
lgfigl3x4xou,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
lgfigl3x4xou,iOS Development,mobile,Other Tech,fuzzy_match,0.95
qvocbe4bzb5p,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
f432cxsh2n7l,API Design,tools_practices,Other Tech,fuzzy_match,0.9
f432cxsh2n7l,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
1d2izfpfl05d,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
1d2izfpfl05d,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
klkmt1tskatw,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
klkmt1tskatw,iOS Development,mobile,Other Tech,fuzzy_match,0.95
mh9ehd8ejyc6,Oracle DB,databases,Other Tech,wuzzuf_tag,1.0
di4tqbdxqlc4,iOS Development,mobile,Other Tech,fuzzy_match,0.95
di4tqbdxqlc4,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
coi8qkfvhdfh,iOS Development,mobile,Other Tech,fuzzy_match,0.95
coi8qkfvhdfh,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
pr4kxiftwccw,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
pr4kxiftwccw,Microservices,tools_practices,Other Tech,fuzzy_match,0.9
3xbbeekhmayr,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
796olihc8jft,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
beqgj9o9kpfk,Data Engineering,data_ml_ai,Data Engineering,wuzzuf_tag,1.0
fbblzrl1hykn,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
fbblzrl1hykn,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
fbblzrl1hykn,API Design,tools_practices,Other Tech,fuzzy_match,0.9
fbblzrl1hykn,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
ifysh3pthmiz,iOS Development,mobile,Other Tech,fuzzy_match,0.95
ifysh3pthmiz,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
ifysh3pthmiz,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
ifysh3pthmiz,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
rimbij19yoic,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
5p7z4wckukic,iOS Development,mobile,Other Tech,fuzzy_match,0.95
l6rfiljoxvd8,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
l6rfiljoxvd8,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
l6rfiljoxvd8,API Design,tools_practices,Other Tech,fuzzy_match,0.9
l6rfiljoxvd8,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
vufhsw3qhmbs,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
vufhsw3qhmbs,A/B Testing,data_ml_ai,Other Tech,fuzzy_match,0.9
eirrnekat83x,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
hhdxrfgeihlc,SOC,cybersecurity,Other Tech,wuzzuf_tag,1.0
hhdxrfgeihlc,SIEM,cybersecurity,Other Tech,wuzzuf_tag,1.0
hhdxrfgeihlc,Splunk,devops_cloud,Other Tech,wuzzuf_tag,1.0
hhdxrfgeihlc,Vulnerability Assessment,cybersecurity,Other Tech,wuzzuf_tag,1.0
hhdxrfgeihlc,Incident Response,cybersecurity,Other Tech,wuzzuf_tag,1.0
hhdxrfgeihlc,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
hhdxrfgeihlc,Application Security,cybersecurity,Other Tech,fuzzy_match,0.9
hhdxrfgeihlc,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.9
hhdxrfgeihlc,iOS Development,mobile,Other Tech,fuzzy_match,0.95
hhdxrfgeihlc,Elasticsearch,databases,Other Tech,fuzzy_match,0.9
hhdxrfgeihlc,ELK Stack,devops_cloud,Other Tech,fuzzy_match,0.9
9s1ye5jtqkdv,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
9s1ye5jtqkdv,iOS Development,mobile,Other Tech,fuzzy_match,0.95
y4llfset5r0v,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
y4llfset5r0v,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
pwxcerlozqcm,iOS Development,mobile,Other Tech,fuzzy_match,0.95
pwxcerlozqcm,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
dkofm64lk9bw,Figma,tools_practices,Other Tech,wuzzuf_tag,1.0
dkofm64lk9bw,API Design,tools_practices,Other Tech,fuzzy_match,0.9
dkofm64lk9bw,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
dkofm64lk9bw,HAProxy,devops_cloud,Other Tech,fuzzy_match,0.9
dkofm64lk9bw,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
dkofm64lk9bw,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
zaggw2jw1rfe,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
hkg8lvjlpesf,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
hkg8lvjlpesf,API Design,tools_practices,Other Tech,fuzzy_match,0.9
hkg8lvjlpesf,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
csua4ixixgiy,iOS Development,mobile,Other Tech,fuzzy_match,0.95
csua4ixixgiy,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
5slpplexssq8,iOS Development,mobile,Other Tech,fuzzy_match,0.95
5slpplexssq8,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
mvhxrxvquunj,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
imsfnkhmlzhu,API Design,tools_practices,Other Tech,fuzzy_match,0.9
imsfnkhmlzhu,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
qs26cvsh4yyk,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
qs26cvsh4yyk,iOS Development,mobile,Other Tech,fuzzy_match,0.95
qs26cvsh4yyk,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.9
txr4ymnfk00y,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
prefyh2kvtdy,Android Development,mobile,Other Tech,fuzzy_match,0.9
prefyh2kvtdy,CloudFormation,devops_cloud,Other Tech,fuzzy_match,0.9
prefyh2kvtdy,iOS Development,mobile,Other Tech,fuzzy_match,0.95
prefyh2kvtdy,Elasticsearch,databases,Other Tech,fuzzy_match,0.9
prefyh2kvtdy,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
ifmlmmfstfra,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
javcoquf9ltw,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
hekjrau24jxb,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
pjktmmawyxl2,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
erykwaz3qqyx,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
mb3ooo27w4uz,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
mb3ooo27w4uz,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
2yktbpwwcj6a,iOS Development,mobile,Other Tech,fuzzy_match,0.95
2yktbpwwcj6a,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
w8sxr35bwfwx,iOS Development,mobile,Other Tech,fuzzy_match,0.95
w8sxr35bwfwx,Android Development,mobile,Other Tech,fuzzy_match,0.95
w8sxr35bwfwx,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
f4ahg3b0yjxf,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
bqbk1yxgmkdk,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
hjfgogowtoiw,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
a23qu1zrutbj,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
a23qu1zrutbj,Cassandra,databases,Other Tech,fuzzy_match,0.9
8psvuklxsfj8,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
vigld7sy9olr,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
rkl5op9scimd,Agile,tools_practices,Other Tech,wuzzuf_tag,1.0
rkl5op9scimd,iOS Development,mobile,Other Tech,fuzzy_match,0.95
rkl5op9scimd,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
wrstkndaeihi,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
5nw0m3k7ynho,.NET,frameworks_libraries,Backend,wuzzuf_tag,1.0
5nw0m3k7ynho,ASP.NET,frameworks_libraries,Backend,wuzzuf_tag,1.0
5nw0m3k7ynho,iOS Development,mobile,Backend,fuzzy_match,0.95
5nw0m3k7ynho,Data Engineering,data_ml_ai,Backend,fuzzy_match,0.95
5nw0m3k7ynho,Cross-Platform Development,mobile,Backend,fuzzy_match,0.855
duyd0dy3xy8o,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
duyd0dy3xy8o,Cassandra,databases,Other Tech,fuzzy_match,0.9
vlh918tkzla8,API Design,tools_practices,UI/UX,fuzzy_match,0.9
vlh918tkzla8,Design Patterns,tools_practices,UI/UX,fuzzy_match,0.855
vlh918tkzla8,Domain-Driven Design,tools_practices,UI/UX,fuzzy_match,0.855
wk0h9oxq2qse,iOS Development,mobile,Other Tech,fuzzy_match,0.95
wk0h9oxq2qse,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
ild9o9bxpl39,SQL,programming_languages,Other Tech,wuzzuf_tag,1.0
ild9o9bxpl39,A/B Testing,data_ml_ai,Other Tech,wuzzuf_tag,1.0
ild9o9bxpl39,iOS Development,mobile,Other Tech,fuzzy_match,0.95
ild9o9bxpl39,Mobile UI Design,mobile,Other Tech,fuzzy_match,0.9
ild9o9bxpl39,Core Data,mobile,Other Tech,fuzzy_match,0.9
ild9o9bxpl39,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
ioc4e9dqd8qf,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
nifxr0qzmsyu,iOS Development,mobile,Other Tech,fuzzy_match,0.95
nifxr0qzmsyu,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
nifxr0qzmsyu,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
whfcslqhlcy7,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
eo72x3wqw8sn,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
eo72x3wqw8sn,API Design,tools_practices,Other Tech,fuzzy_match,0.9
eo72x3wqw8sn,iOS Development,mobile,Other Tech,fuzzy_match,0.95
eo72x3wqw8sn,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
eo72x3wqw8sn,Generative AI,data_ml_ai,Other Tech,fuzzy_match,0.855
jkvkbo0qfay3,Machine Learning,data_ml_ai,Other Tech,wuzzuf_tag,1.0
jkvkbo0qfay3,Data Engineering,data_ml_ai,Other Tech,wuzzuf_tag,1.0
jkvkbo0qfay3,Threat Intelligence,cybersecurity,Other Tech,fuzzy_match,0.9
jkvkbo0qfay3,iOS Development,mobile,Other Tech,fuzzy_match,0.95
jkvkbo0qfay3,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
jkvkbo0qfay3,Deep Learning,data_ml_ai,Other Tech,fuzzy_match,0.9
jkvkbo0qfay3,Reinforcement Learning,data_ml_ai,Other Tech,fuzzy_match,0.855
nsgohpxjixml,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
w2xbznsdouje,iOS Development,mobile,Other Tech,fuzzy_match,0.95
w2xbznsdouje,Android Development,mobile,Other Tech,fuzzy_match,0.8571
w2xbznsdouje,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
1yvntqbrrjjq,Figma,tools_practices,Other Tech,wuzzuf_tag,1.0
1yvntqbrrjjq,API Design,tools_practices,Other Tech,fuzzy_match,0.9
1yvntqbrrjjq,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
1yvntqbrrjjq,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
1yvntqbrrjjq,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
fejdwnuptqne,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
fejdwnuptqne,API Design,tools_practices,Other Tech,fuzzy_match,0.9
fejdwnuptqne,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
labm5natay22,iOS Development,mobile,Other Tech,fuzzy_match,0.95
labm5natay22,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
labm5natay22,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
6ahvxnu1nvtp,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
6ahvxnu1nvtp,MATLAB,programming_languages,Other Tech,fuzzy_match,0.9
7ptmpinjmtaw,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.8609
7ptmpinjmtaw,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
rws7z6elbmw3,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
cwbeu3visrro,API Design,tools_practices,Other Tech,fuzzy_match,0.9
cwbeu3visrro,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
cwbeu3visrro,Burp Suite,cybersecurity,Other Tech,fuzzy_match,0.9
cwbeu3visrro,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
